stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
949,4410,Olle,,46.040808,11.464163,4410
950,4100VR,Pergine V.-Via Rosmini 19,,46.060945,11.232468,4100
951,4138,Costasavina,,46.058110,11.213982,4137
952,4139,Fornaci di Roncogno,,46.064069,11.224112,4137
953,4137,Roncogno,,46.069354,11.207320,4137
954,4319PP,Maso Colpi Bivio Via Tiglio,,45.997669,11.318198,4320
955,4319,Maso Colpi Bivio,,45.995463,11.319324,4320
956,4320CV,S.Giuliana-Civ.41,,45.993090,11.311893,4320
957,4320,S.Giuliana,,45.991575,11.315123,4320
958,4030,S.Mauro,,46.125272,11.223917,4030
959,1121,Valcava,,46.206286,11.311970,1121
960,4061,Svaldi,,46.170079,11.301642,4061
961,4090,Ponte Fersina,,46.069816,11.223412,4100
962,4100VD,Pergine V.-Viale Dante,,46.065908,11.228116,4100
963,4280,Masetti-Strada Provinciale,,46.052647,11.249267,4280
965,4300MI,Levico T.-Alb.Miralago,,46.014468,11.294593,4300
966,4300CI,Levico Terme-Cimitero,,46.008855,11.316263,4300
967,4300BB,Levico Terme-Sp.228,,46.016487,11.330915,4300
968,4350,Campiello di Levico,,46.019576,11.356679,4350
969,4360,Novaledo,,46.022213,11.366074,4360
970,4360VR,Novaledo-Via Roati,,46.027411,11.374066,4360
971,4361,Novaledo-Loc.Campregher,,46.029340,11.382792,4361
972,4370AN,Marter-Loc.Angeli,,46.030565,11.388362,4370
973,4370,Marter-Autoespresso,,46.034103,11.394317,4370
974,4380VC,Roncegno-Via Ciocca,,46.044667,11.406879,4380
975,4380,Roncegno Terme,,46.049671,11.411174,4380
976,4380CS,Roncegno-Centro Polisportivo,,46.049008,11.421467,4380
977,4400FS,Borgo Vals.-Staz. Fs,,46.051441,11.454415,4400
978,4500,Scurelle,,46.065058,11.506674,4500
979,4500VA,Scurelle-Via 15 Agosto,,46.062960,11.514492,4500
980,4467,Villa,,46.057745,11.519774,4449
981,4522,Strigno-Bivio Ivano Fracena,,46.061558,11.523764,4511
983,4530,Tomaselli,,46.068812,11.528258,4530
984,4530BL,Tomaselli-Bivio Latini,,46.071154,11.536719,4530
985,4540VD,Bieno-Via Bettega,,46.075320,11.540816,4540
986,4540BC,Bieno-Via Lusumina,,46.084130,11.550569,4540
987,4540,Bieno,,46.080268,11.553834,4540
988,4540VR,Bieno-Via Roma,,46.081287,11.558990,4540
989,4541,Pradellano,,46.079566,11.577673,4541
990,4541LA,Pradellano-Al Lago,,46.076086,11.588456,4541
991,4550PF,Pieve Tesino-Passo Forcella,,46.070956,11.592248,4550
992,4550VF,Pieve Tesino-Case Itea,,46.068561,11.605522,4550
993,4550BV,Cinte Tesino Bivio,,46.066533,11.607625,4550
994,4560BA,Cinte Tesino-Stab.Bailo,,46.063234,11.609771,4550
996,4560,Cinte Tesino,,46.057645,11.613706,4550
998,4550,Pieve Tesino,,46.068073,11.609935,4550
999,4570PB,Castello T.-Loc. Molini,,46.070757,11.622036,4570
1000,4570AG,Castello T.-Ip,,46.068606,11.625943,4570
1001,4570BC,Castello T.-Via Baili,,46.064290,11.628880,4570
1002,4570,Castello Tesino,,46.064873,11.633294,4570
1003,4100BS,Pergine V.-Bivio Susà,,46.056775,11.236747,4100
1004,4201,Pergine Via Al Lago,,46.054929,11.235858,4100
1005,4200,S.Cristoforo Al Lago,,46.038778,11.233503,4200
1006,4250,Valcanover,,46.026716,11.229254,4250
1007,4260HD,Valcanover-Pizz.Happy Days,,46.016696,11.233983,4250
1008,4260BF,Calceranica Via Donegani,,46.006556,11.241153,4260
1009,4260,Calceranica Al Lago,,46.003913,11.243293,4260
1010,4270VM,Caldonazzo-Via Marconi,,45.994597,11.256980,4270
1011,4270,Caldonazzo,,45.993374,11.260641,4270
1012,4270RO,Caldonazzo-Via Roma,,45.994526,11.270753,4270
1013,4270SP,Caldonazzo-Sp. Civ.85/B,,45.998136,11.279595,4270
1014,4300RB,Levico T.-Rist. Brenta,,46.006387,11.291849,4300
1015,4300RR,Levico T.-Rist.Brenta,,46.006543,11.291893,4300
1016,4270PT,Caldonazzo,,45.993610,11.260696,4270
1017,4270VR,Caldonazzo-V.Marconi,,45.995308,11.256569,4270
1018,4260RR,Calceranica Al Lago,,46.004026,11.243466,4260
1019,4250RR,Valcanover,,46.027390,11.229319,4250
1020,4200RR,S.Cristoforo Al Lago,,46.038968,11.233977,4200
1021,4100FE,Pergine V.-Via Al Lago Civ 17,,46.053382,11.235382,4100
1022,4200BD,S.Cristoforo-Bivio Darsena,,46.039889,11.239810,4200
1023,4210TE,Ischia-Alle Terrazze,,46.012667,11.261720,4200
1024,4292,Brenta Bivio,,46.004684,11.274362,4292
1025,4292RR,Brenta Bivio,,46.004646,11.274916,4292
1026,4210TR,Ischia-Alle Terrazze,,46.014088,11.260421,4200
1028,4100RR,Pergine V.,,46.061538,11.237586,4100
1029,4113,Roveda Bivio,,46.086443,11.293810,4113
1030,4140,Frassilongo,,46.089502,11.297433,4140
1031,4140NO,Frassilongo-Maso Doss Hecchi,,46.092488,11.302722,4140
1032,4140PU,Frassilongo-Maso Puech,,46.094064,11.304207,4140
1033,4141GA,Fierozzo-Loc. Gaigheri,,46.096613,11.311683,4141
1034,4141,S.Francesco,,46.100363,11.310541,4141
1035,4142,S.Felice Fierozzo,,46.111159,11.318516,4142
1037,4100RG,Pergine V.-Via Regensburger,,46.064432,11.242028,4100
1038,4100RS,Pergine V.-V.Regensb/Bellini,,46.067887,11.239690,4100
1039,4119,Casalino-Stadio Del Ghiaccio,,46.072183,11.235642,4100
1040,4132,Casalino,,46.073686,11.230356,4132
1041,4133,Vigalzano,,46.076931,11.228473,4133
1042,4133VG,Vigalzano-Via Del Sgualdi,,46.079790,11.226832,4133
1043,4134VP,Canzolino-Via Pianezze,,46.081871,11.222569,4134
1044,4134SC,Canzolino-Scuole,,46.083822,11.219086,4134
1046,4022AM,Madrano-Alb.Madrano,,46.085560,11.214964,4022
1048,0961,San Martino di Castrozza,,46.262152,11.804287,0961
1049,0961CF,S.Martino di C.-H.Cristallo,,46.258679,11.802423,0961
1050,5180,Impianti Tognola,,46.254704,11.800066,5180
1051,5170,Valmesta,,46.226900,11.808961,5170
1052,5160VS,Siror Nolesca,,46.189809,11.825381,5160
1053,5160,Siror,,46.187088,11.830580,5160
1054,5140TR,Tressane,,46.179401,11.832401,5140
1055,5140PM,Fiera di P. Via Roma 2,,46.177616,11.831454,5140
1056,5140,Fiera di Primiero,,46.174311,11.828603,5140
1057,5140HP,Fiera di P. Viale Piave 129,,46.171329,11.824356,5140
1058,5135,Sorive,,46.160054,11.819880,5135
1059,5130SA,Mezzano Salgetti,,46.156242,11.814595,5130
1060,5130,Mezzano,,46.154591,11.805976,5130
1061,5110SH,Imer Via Nazionale 1,,46.152028,11.800781,5110
1062,5110,Imer,,46.150662,11.794431,5110
1063,5111,Masi di Imer,,46.145284,11.785768,5111
1064,5108,S.Silvestro,,46.131490,11.768954,5111
1065,5100,Pontet,,46.106840,11.774059,5100
1066,5090,Port,,46.092397,11.761691,5090
